,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release date,artist popularity
21,0.21600000000000005,0.155,4.0,-18.000999999999994,0.0,0.0486,0.546,0.128,0.26,0.0397,89.041,136667.0,2002-11-18,[36]
22,0.197,0.017,0.0,-27.976,1.0,0.0382,0.995,0.941,0.0941,0.0357,73.34100000000002,206250.0,2016-06-09,[40]
23,0.736,0.547,5.0,-11.82,1.0,0.128,0.00515,0.00121,0.0873,0.17800000000000002,139.96200000000002,136812.0,2020-10-21,[14]
24,0.5589999999999999,0.305,0.0,-18.706,1.0,0.0376,0.96,0.901,0.135,0.918,113.029,136460.0,2018-03-02,[8]
25,0.415,0.0161,9.0,-34.643,1.0,0.0374,0.944,0.0111,0.121,0.7090000000000001,182.107,38280.0,2020-11-13,"[73, 50]"
26,0.787,0.595,5.0,-7.685,0.0,0.153,0.0254,0.0,0.338,0.605,179.916,144068.0,2020-05-25,"[41, 54]"
27,0.626,0.585,1.0,-12.036,0.0,0.043,0.679,0.725,0.112,0.967,81.914,63307.0,2020-02-28,[3]
28,0.551,0.503,0.0,-10.7,1.0,0.295,0.0297,0.546,0.0992,0.345,80.422,212107.0,2017-02-13,"[2, 42]"
29,0.154,0.7440000000000001,2.0,-15.185,1.0,0.0756,0.802,0.989,0.13699999999999998,0.0156,132.431,171968.0,2019-09-24,[3]
30,0.908,0.6579999999999999,2.0,-6.0779999999999985,0.0,0.0495,0.0525,0.00607,0.0634,0.7609999999999999,124.589,183090.0,2017-01-06,[60]
31,0.0912,0.0805,1.0,-39.858,1.0,0.0727,0.963,0.941,0.0887,0.0653,49.37300000000001,206000.0,2020-11-19,[62]
32,0.767,0.745,7.0,-7.888,1.0,0.0581,0.0522,0.922,0.127,0.241,92.979,331544.0,2019-12-13,"[6, 4]"
33,0.272,0.863,0.0,-5.483,1.0,0.0538,0.847,0.948,0.1,0.374,111.912,104933.0,2011-09-13,[53]
34,0.563,0.495,0.0,-7.079,1.0,0.0471,0.618,0.0,0.0654,0.836,167.581,150985.0,2014-05-20,[47]
35,0.746,0.902,4.0,-9.793,1.0,0.0891,0.122,0.83,0.118,0.341,115.382,223480.0,2008-05-19,[39]
36,0.619,0.8109999999999999,0.0,-3.693,1.0,0.0289,0.0678,2.45e-05,0.324,0.5870000000000001,119.982,262973.0,2011-08-23,[47]
37,0.68,0.826,11.0,-5.059,0.0,0.128,0.038,0.67,0.0717,0.405,110.136,194320.0,2018-03-23,[46]
38,0.747,0.752,0.0,-8.262,1.0,0.282,0.106,0.0,0.0992,0.526,164.007,231267.0,2020-11-13,"[70, 56]"
39,0.654,0.5479999999999999,2.0,-6.824,0.0,0.368,0.7,0.0,0.101,0.363,131.215,183205.0,2019-07-30,[56]
40,0.785,0.5670000000000001,7.0,-6.585,1.0,0.0633,0.104,0.0,0.095,0.207,110.011,246601.0,2018-10-31,"[38, 20]"
41,0.5870000000000001,0.189,8.0,-15.918,1.0,0.0319,0.88,0.917,0.0936,0.257,110.286,175520.0,2016-04-01,[7]
42,0.525,0.0314,0.0,-22.843000000000004,0.0,0.077,0.984,0.8859999999999999,0.266,0.324,151.178,290236.0,2012-03-27,[56]
43,0.18,0.0443,9.0,-24.01,0.0,0.0435,0.154,0.12,0.0902,0.0828,105.178,225000.0,2018-06-25,[62]
44,0.7090000000000001,0.452,1.0,-12.473,1.0,0.428,0.0178,0.0,0.128,0.499,84.639,98612.0,2020-09-04,[4]
45,0.325,0.5579999999999999,7.0,-7.145,1.0,0.031,0.000571,7.79e-05,0.109,0.0379,138.892,364400.0,1999-01-01,[71]
46,0.687,0.518,0.0,-11.188,0.0,0.138,0.672,3.58e-05,0.305,0.27,122.038,147097.0,2019-10-31,[9]
47,0.517,0.271,5.0,-13.139,1.0,0.026,0.787,0.925,0.1,0.206,143.774,362467.0,1999-12-01,[78]
48,0.168,0.00435,8.0,-34.284,1.0,0.0397,0.887,0.935,0.111,0.0394,101.414,85157.0,2013-02-18,[8]
49,0.618,0.603,0.0,-13.378,1.0,0.0309,0.153,0.0,0.8420000000000001,0.603,92.062,145307.0,1990-01-01,"[23, 63]"
50,0.443,0.496,2.0,-16.257,1.0,0.327,0.858,0.924,0.0988,0.243,170.144,256853.0,2013-01-01,[9]
51,0.777,0.371,9.0,-12.208,0.0,0.0602,0.015,1.57e-05,0.158,0.8240000000000001,133.59799999999998,226040.0,1977-07-22,[62]
52,0.21600000000000005,0.66,7.0,-5.815,1.0,0.0341,0.581,0.636,0.319,0.377,179.421,97254.0,2012-11-13,[0]
53,0.7609999999999999,0.462,8.0,-13.504,1.0,0.0384,0.0377,0.0,0.0469,0.8440000000000001,103.992,161309.0,2018-08-07,[13]
54,0.667,0.789,2.0,-7.962999999999999,1.0,0.0533,0.6579999999999999,0.0,0.205,0.0796,90.045,162078.0,2019-10-25,[22]
55,0.873,0.586,7.0,-5.184,1.0,0.241,0.191,0.0,0.0849,0.5329999999999999,92.907,218080.0,2009-04-15,[59]
56,0.86,0.815,0.0,-5.896,1.0,0.366,0.0858,0.0,0.059,0.226,124.035,228037.0,2018-11-23,[58]
57,0.67,0.705,6.0,-4.757,0.0,0.118,0.14400000000000002,0.0,0.337,0.659,75.002,180936.0,2020-11-20,[78]
58,0.8540000000000001,0.383,5.0,-12.981,0.0,0.591,0.715,0.0,0.098,0.6920000000000001,130.015,119536.0,2020-05-12,[14]
59,0.12,0.238,6.0,-21.243,1.0,0.0529,0.987,0.838,0.128,0.0631,56.309,192676.0,2020-11-10,[46]
60,0.397,0.8059999999999999,7.0,-10.64,1.0,0.118,0.0158,0.000499,0.0524,0.463,143.683,282667.0,1995-03-01,[35]
61,0.6940000000000001,0.624,0.0,-7.773,1.0,0.0277,0.314,0.00727,0.252,0.836,126.34,114973.0,2009,[15]
62,0.43,0.691,2.0,-14.047,1.0,0.0369,1.2e-05,0.846,0.155,0.374,95.962,146625.0,2016-11-29,[1]
63,0.441,0.242,6.0,-15.622,1.0,0.033,0.92,0.848,0.124,0.039,100.057,326780.0,2020-05-18,[45]
64,0.336,0.237,2.0,-20.43,0.0,0.0349,0.995,0.999,0.14,0.0617,63.955,61000.0,2020-10-23,[30]
65,0.246,1.0,8.0,-20.054,0.0,0.0663,0.7070000000000001,0.919,0.962,0.0004969999999999999,67.688,223299.0,2020-11-20,[43]
66,0.369,0.532,7.0,-9.8,1.0,0.0282,0.0106,0.698,0.305,0.218,94.071,254928.0,2017-06-29,[22]
67,0.455,0.238,5.0,-15.299,1.0,0.05,0.691,0.0,0.102,0.152,90.223,283200.0,2013-11-05,"[46, 10]"
68,0.5479999999999999,0.805,7.0,-5.732,1.0,0.35100000000000003,0.212,0.000389,0.408,0.648,142.094,216387.0,2019-07-26,[96]
69,0.477,0.431,10.0,-11.662,0.0,0.0316,0.705,0.00103,0.0976,0.359,77.926,326267.0,2019-02-15,[37]
70,0.6940000000000001,0.6709999999999999,6.0,-7.149,0.0,0.134,0.225,0.0,0.145,0.27,158.864,196180.0,2020-08-07,"[99, 96]"
71,0.579,0.726,6.0,-11.800999999999998,1.0,0.0617,9e-05,0.911,0.114,0.0379,130.01,494637.0,2011-10-24,[31]
72,0.369,0.156,0.0,-15.347,1.0,0.0372,0.926,0.00124,0.131,0.0734,84.836,161147.0,2014-03-21,"[63, 51]"
73,0.313,0.000935,0.0,-20.863000000000003,1.0,0.0512,0.85,5.56e-05,0.13,0.35600000000000004,145.754,266500.0,2014-03-19,[52]
74,0.479,0.99,2.0,-5.211,0.0,0.0668,0.0047,0.8740000000000001,0.464,0.45,114.991,281147.0,2001-10-01,[9]
75,0.384,0.201,1.0,-14.619000000000002,1.0,0.0335,0.989,0.908,0.17800000000000002,0.0401,77.025,309000.0,2020-05-25,[50]
76,0.503,0.816,11.0,-5.82,1.0,0.0337,6.19e-05,0.0,0.14300000000000002,0.484,158.011,247382.0,2019-01-11,"[47, 37]"
77,0.591,0.418,2.0,-9.744,1.0,0.0344,0.615,0.000178,0.215,0.196,139.95,206997.0,2019-09-10,[0]
78,0.835,0.635,10.0,-5.649,0.0,0.315,0.46,0.0,0.225,0.7929999999999999,85.02799999999998,231529.0,2018-01-24,"[57, 34, 16]"
79,0.248,0.939,9.0,-5.468,1.0,0.204,0.00304,0.74,0.0645,0.261,179.972,271000.0,2014-03-25,[56]
80,0.642,0.64,1.0,-13.755999999999998,1.0,0.302,0.453,0.0,0.341,0.823,89.68799999999997,61312.0,2018-12-07,[25]
81,0.515,0.857,5.0,-4.582,1.0,0.0511,1.25e-05,0.0954,0.486,0.669,92.028,218560.0,2011-12-06,[67]
82,0.473,0.139,10.0,-17.209,1.0,0.0328,0.978,0.89,0.0943,0.376,120.153,208666.0,2020-07-21,[47]
83,0.36,0.0439,9.0,-33.461,0.0,0.0591,0.675,0.888,0.113,0.304,74.087,375347.0,2006-10-31,[0]
84,0.639,0.947,11.0,-3.018,1.0,0.301,0.147,2.85e-05,0.0949,0.929,98.315,197427.0,2018-11-14,"[37, 61, 30, 47, 15]"
85,0.604,0.411,7.0,-14.258,1.0,0.034,0.4270000000000001,5.7399999999999986e-05,0.602,0.675,126.637,249734.0,1970-06-01,[73]
86,0.453,0.212,9.0,-20.452,1.0,0.0494,0.974,0.419,0.128,0.185,88.92,35587.0,2017-11-04,"[70, 26, 49, 61]"
87,0.703,0.961,0.0,-8.148,1.0,0.0311,0.0108,0.662,0.08900000000000001,0.973,148.05700000000004,199227.0,2013,[2]
88,0.289,0.136,9.0,-18.02,1.0,0.0514,0.991,0.8759999999999999,0.0792,0.249,122.226,200359.0,2020-10-09,[44]
89,0.7170000000000001,0.0628,7.0,-17.78,1.0,0.0616,0.962,0.000917,0.115,0.417,93.976,188944.0,2020-09-27,[31]
90,0.6509999999999999,0.598,10.0,-10.178,0.0,0.0516,0.0576,0.914,0.0957,0.222,127.035,201000.0,2017-02-24,[40]
91,0.821,0.609,4.0,-8.788,0.0,0.238,0.308,0.0,0.0871,0.35,132.908,205714.0,2019-11-29,[28]
92,0.6679999999999999,0.145,9.0,-19.023,0.0,0.0611,0.986,0.892,0.104,0.7859999999999999,111.731,165000.0,2020-11-23,"[82, 49]"
93,0.611,0.855,6.0,-7.574,1.0,0.0629,0.255,0.919,0.084,0.41,124.013,406544.0,2020-04-03,[55]
94,0.262,0.202,2.0,-17.48,1.0,0.0685,0.973,3.1e-06,0.308,0.13,172.80599999999995,176000.0,2020-11-14,"[77, 22, 28, 56, 48]"
95,0.459,0.489,3.0,-5.487,1.0,0.0316,6.13e-05,0.943,0.238,0.341,74.155,85946.0,2020-06-22,[31]
96,0.85,0.502,10.0,-9.661,0.0,0.0412,0.417,0.0,0.15,0.8340000000000001,97.542,282135.0,2020-06-19,[21]
97,0.515,0.698,2.0,-5.572,0.0,0.0279,5.710000000000001e-05,8.640000000000001e-05,0.0827,0.194,139.96,258773.0,2016-11-18,[66]
98,0.412,0.355,9.0,-11.954,0.0,0.0305,0.942,0.121,0.0957,0.166,125.238,224347.0,2011-06-21,[68]
99,0.8109999999999999,0.535,9.0,-14.194,0.0,0.047,0.052000000000000005,0.879,0.0817,0.759,120.008,368209.0,2012-12-16,[3]
100,0.487,0.7809999999999999,0.0,-4.729,1.0,0.0434,0.669,0.5870000000000001,0.293,0.315,158.738,246760.0,2010-10-01,[21]
101,0.722,0.833,0.0,-5.936,1.0,0.0627,0.0354,0.0214,0.071,0.203,110.027,308453.0,2009-10-20,[69]
102,0.654,0.8759999999999999,9.0,-6.605,1.0,0.0355,0.412,9.17e-06,0.979,0.85,107.947,243605.0,2018-06-08,[77]
103,0.6579999999999999,0.705,5.0,-3.82,0.0,0.0386,0.0464,0.0,0.343,0.503,76.998,204360.0,2009-03-16,"[58, 84, 50]"
104,0.635,0.767,4.0,-3.373,1.0,0.0384,0.0446,4.75e-05,0.111,0.642,128.0,245625.0,2019-08-11,[0]
105,0.7979999999999999,0.374,2.0,-10.09,1.0,0.0746,0.7609999999999999,0.00155,0.369,0.784,128.97299999999998,229827.0,1996-10-28,[89]
106,0.546,0.74,11.0,-4.605,0.0,0.243,0.255,0.00256,0.0809,0.64,175.956,37510.0,2017-05-12,"[45, 41, 43]"
107,0.908,0.452,7.0,-7.649,1.0,0.104,0.524,0.0,0.1,0.385,119.962,184110.0,2019-05-10,[42]
108,0.737,0.455,8.0,-7.997000000000001,0.0,0.0805,0.73,0.055,0.0717,0.339,136.03,302600.0,1994-01-01,[65]
109,0.674,0.816,9.0,-5.728,0.0,0.0316,0.243,0.0,0.229,0.407,94.997,242467.0,2007-01-01,"[68, 64]"
110,0.3670000000000001,0.959,4.0,-2.982,1.0,0.11,0.0544,0.0,0.12,0.103,125.939,205920.0,2014-03-21,[81]
111,0.623,0.617,6.0,-7.187,1.0,0.0374,0.711,0.0,0.105,0.6759999999999999,184.049,188372.0,2019-09-10,[15]
112,0.544,0.457,8.0,-6.662000000000001,1.0,0.0306,0.7979999999999999,6.45e-05,0.122,0.152,73.083,241659.0,2017-05-19,[0]
113,0.255,0.735,6.0,-8.23,1.0,0.0984,0.0128,0.972,0.225,0.376,75.723,107469.0,2013-11-26,[53]
114,0.762,0.652,5.0,-4.49,0.0,0.225,0.0751,0.0,0.359,0.664,104.965,235187.0,2004,[62]
115,0.638,0.4970000000000001,5.0,-15.342,1.0,0.0443,0.429,0.848,0.0846,0.54,190.092,184422.0,2016-11-18,"[3, 2]"
116,0.8140000000000001,0.434,2.0,-9.367,1.0,0.228,0.237,0.0,0.112,0.39,160.015,185312.0,2017-08-03,[65]
117,0.365,0.0554,0.0,-26.791,1.0,0.0497,0.964,0.936,0.11,0.21,160.131,127000.0,2019-07-08,[52]
118,0.249,0.19,7.0,-16.177,1.0,0.0358,0.718,0.0,0.102,0.161,207.441,159707.0,2015-11-12,[0]
119,0.6890000000000001,0.8220000000000001,6.0,-3.0210000000000004,1.0,0.124,0.0427,0.000117,0.224,0.654,102.031,211765.0,2018-08-03,"[47, 30, 21]"
120,0.205,0.991,9.0,-4.962,1.0,0.224,7.780000000000001e-05,0.8190000000000001,0.0614,0.304,174.019,205999.0,2014-07-22,[32]
121,0.79,0.485,1.0,-6.9060000000000015,0.0,0.32299999999999995,0.753,0.00285,0.103,0.93,88.086,262500.0,2018-04-13,[33]
122,0.603,0.959,7.0,-2.003,1.0,0.0567,0.125,1.64e-05,0.301,0.885,133.93200000000002,274147.0,2017-08-23,[48]
123,0.35600000000000004,0.792,8.0,-6.374,1.0,0.0584,0.00205,0.012,0.3,0.23,178.116,249667.0,2018-08-24,[39]
124,0.772,0.503,9.0,-8.237,1.0,0.195,0.115,0.00384,0.0987,0.155,125.01,190677.0,2019-10-10,[23]
125,0.835,0.4970000000000001,1.0,-7.0520000000000005,1.0,0.229,0.375,0.0,0.0891,0.503,134.013,165642.0,2020-03-27,[10]
126,0.593,0.711,4.0,-3.71,1.0,0.0444,0.179,0.0,0.115,0.629,151.957,219280.0,2008-01-01,"[61, 70]"
127,0.919,0.362,8.0,-8.331,1.0,0.368,0.5760000000000001,0.0,0.134,0.416,104.987,645876.0,2015-07-31,"[71, 49]"
128,0.654,0.764,6.0,-5.765,0.0,0.209,0.000762,0.0,0.33,0.7490000000000001,125.253,156134.0,2019-03-01,[5]
129,0.219,0.0442,7.0,-18.051,1.0,0.0348,0.853,0.8640000000000001,0.101,0.16699999999999998,79.101,189833.0,2020-05-16,[50]
130,0.674,0.6559999999999999,10.0,-6.92,0.0,0.0382,0.0005059999999999999,3.43e-05,0.0509,0.5579999999999999,130.03799999999998,184493.0,2013-01-25,[1]
131,0.7759999999999999,0.503,0.0,-5.732,0.0,0.237,0.8740000000000001,0.0,0.112,0.473,110.134,210285.0,2017-03-10,[87]
132,0.731,0.8140000000000001,11.0,-6.773,0.0,0.263,0.099,0.0,0.0814,0.405,130.017,210495.0,2018-05-13,[17]
133,0.604,0.472,5.0,-7.726,1.0,0.0503,0.812,0.00099,0.17,0.6609999999999999,147.61,56840.0,2018-05-11,[43]
134,0.434,0.547,2.0,-15.697,1.0,0.0423,0.205,0.963,0.124,0.7020000000000001,180.24,147400.0,2012-11-10,[39]
135,0.311,0.6629999999999999,2.0,-6.371,1.0,0.04,0.16699999999999998,0.0069900000000000006,0.512,0.228,82.005,324426.0,2020-05-26,[0]
136,0.892,0.544,4.0,-8.781,0.0,0.145,0.419,0.0,0.0423,0.647,94.999,186015.0,2020-05-29,[58]
137,0.221,0.916,1.0,-3.326,1.0,0.056,0.0642,9.27e-06,0.0859,0.449,176.11700000000005,183507.0,2005-01-01,[0]
138,0.599,0.77,0.0,-4.372,1.0,0.298,0.443,0.0,0.4370000000000001,0.76,76.2,214880.0,2019-02-08,"[0, 8, 12, 15]"
139,0.241,0.6629999999999999,0.0,-3.321,1.0,0.0357,0.0112,0.0,0.0902,0.466,182.3,230747.0,2015-02-17,[13]
140,0.407,0.378,7.0,-9.308,1.0,0.0292,0.6729999999999999,0.0107,0.104,0.159,89.78200000000002,360733.0,2015-09-01,[0]
141,0.6409999999999999,0.113,10.0,-23.466,0.0,0.0482,0.993,0.924,0.133,0.334,119.949,127947.0,2020-09-09,[33]
142,0.402,0.953,9.0,-6.27,1.0,0.0768,0.0666,4.8e-05,0.0917,0.481,149.237,148573.0,1984,[58]
143,0.6629999999999999,0.149,11.0,-17.698,1.0,0.0448,0.515,3.74e-06,0.0667,0.348,108.888,194228.0,2015-06-09,[28]
144,0.551,0.8340000000000001,0.0,-5.238,1.0,0.0467,0.795,0.14800000000000002,0.309,0.6609999999999999,108.145,178533.0,2002,[61]
145,0.474,0.511,3.0,-12.839,1.0,0.0496,0.00628,0.645,0.0915,0.446,122.622,172854.0,2018-07-09,[21]
146,0.532,0.355,1.0,-10.15,1.0,0.0268,0.789,0.0,0.13699999999999998,0.245,135.224,200867.0,1995-01-01,"[68, 65]"
147,0.664,0.615,5.0,-9.512,1.0,0.0524,0.382,0.942,0.0731,0.962,168.042,101476.0,2020-05-14,[30]
148,0.67,0.377,1.0,-17.430999999999994,1.0,0.942,0.951,0.0,0.732,0.623,56.092,97847.0,2013-01-22,[0]
149,0.215,0.893,6.0,-5.561,0.0,0.0729,0.000151,0.0157,0.085,0.313,169.565,255880.0,2013-05-24,[0]
150,0.855,0.349,10.0,-16.82,1.0,0.35700000000000004,0.393,0.00145,0.209,0.448,160.017,99265.0,2020-09-17,[36]
151,0.5489999999999999,0.7,1.0,-4.262,1.0,0.0448,0.429,0.0,0.316,0.209,173.997,230675.0,2020-05-29,"[26, 25]"
152,0.223,0.21600000000000005,10.0,-14.880999999999998,1.0,0.0658,0.989,0.000487,0.125,0.09,172.845,48627.0,2020-11-21,"[70, 33, 24, 49, 46]"
153,0.484,0.544,4.0,-8.511000000000001,0.0,0.0749,0.0922,0.0014199999999999998,0.0865,0.6920000000000001,145.541,213200.0,2006-01-01,[31]
154,0.966,0.716,7.0,-5.46,1.0,0.161,0.0263,0.00143,0.331,0.7759999999999999,120.004,213467.0,2003-04-01,[3]
155,0.7709999999999999,0.616,5.0,-6.841,0.0,0.0429,0.00104,0.8170000000000001,0.0998,0.482,121.999,255738.0,2019-06-03,[30]
156,0.41,0.861,9.0,-7.7879999999999985,1.0,0.14,0.000657,0.499,0.16899999999999998,0.104,145.116,208507.0,2016-08-12,[58]
157,0.422,0.887,7.0,-5.12,1.0,0.0695,6.48e-05,0.894,0.218,0.14800000000000002,108.995,301070.0,2019-11-01,[42]
158,0.226,0.195,1.0,-23.08,1.0,0.041,0.989,0.941,0.109,0.809,187.911,190320.0,2017-08-18,[46]
159,0.333,0.222,10.0,-20.485,1.0,0.0577,0.948,0.987,0.104,0.65,118.596,31387.0,2020-11-13,"[73, 50]"
160,0.792,0.747,10.0,-9.995,0.0,0.0436,0.0026100000000000003,0.899,0.0644,0.461,129.997,505846.0,2020-07-17,[49]
161,0.648,0.779,7.0,-10.013,1.0,0.059,0.00246,0.8190000000000001,0.0961,0.13699999999999998,126.994,353387.0,2020-11-13,[50]
162,0.193,0.311,2.0,-13.911,1.0,0.0337,0.96,0.925,0.478,0.0745,175.951,255133.0,2011-12-15,[35]
163,0.644,0.696,0.0,-11.015999999999998,1.0,0.0734,0.0712,6.83e-06,0.349,0.7509999999999999,133.285,188760.0,2000-08-30,[25]
164,0.366,0.536,0.0,-8.839,0.0,0.0518,0.61,6.459999999999997e-05,0.157,0.293,79.557,207750.0,2018-02-08,[34]
165,0.376,0.141,0.0,-21.755,1.0,0.0413,0.943,0.39,0.0758,0.253,107.328,765760.0,2020-11-23,"[77, 18, 20, 32, 38, 66]"
166,0.5710000000000001,0.8640000000000001,1.0,-6.39,1.0,0.423,0.479,0.0016600000000000002,0.107,0.443,105.3,100055.0,2020-06-05,"[0, 0]"
167,0.89,0.455,10.0,-11.73,0.0,0.331,0.00172,0.0,0.343,0.28300000000000003,93.933,153240.0,2019-03-30,"[50, 74]"
168,0.191,0.0202,5.0,-32.111999999999995,1.0,0.0459,0.968,0.404,0.115,0.0978,77.157,64800.0,2014-12-01,[1]
169,0.623,0.447,4.0,-15.742,1.0,0.0332,0.338,0.923,0.18,0.961,130.042,168963.0,2019-12-16,[0]
170,0.5870000000000001,0.68,10.0,-11.38,0.0,0.0358,0.0237,0.872,0.111,0.0403,126.021,428571.0,2020-01-31,[0]
171,0.581,0.564,8.0,-11.986,1.0,0.231,0.0115,0.802,0.413,0.34700000000000003,107.074,432897.0,2020-09-18,[0]
172,0.35200000000000004,0.988,9.0,-2.777,1.0,0.107,1.19e-06,0.234,0.361,0.307,146.011,171493.0,2020-11-03,[58]
173,0.472,0.526,0.0,-9.505,1.0,0.0309,0.0029100000000000003,0.000173,0.181,0.7709999999999999,119.44,173987.0,1993,[48]
174,0.395,0.828,8.0,-7.334,1.0,0.0409,0.00419,2.28e-06,0.114,0.648,184.033,205707.0,2012-03-06,[82]
175,0.8909999999999999,0.6829999999999999,11.0,-8.145,0.0,0.401,0.292,0.0,0.0849,0.555,90.03200000000002,171067.0,2020-04-04,[47]
176,0.6920000000000001,0.434,7.0,-8.497,1.0,0.0478,0.424,0.0024,0.103,0.297,95.011,272400.0,2007-01-01,[68]
177,0.804,0.755,4.0,-5.5310000000000015,0.0,0.265,0.58,0.0,0.159,0.8109999999999999,126.146,160500.0,2020-10-23,"[76, 46, 34]"
178,0.531,0.951,9.0,-4.86,1.0,0.209,0.0678,0.0,0.222,0.649,145.06,269600.0,1999-04-27,[24]
179,0.281,0.7859999999999999,2.0,-11.624,1.0,0.0542,0.403,0.128,0.28600000000000003,0.863,162.221,199706.0,2018-10-01,[0]
180,0.784,0.754,7.0,-8.072000000000001,1.0,0.0478,0.0708,0.912,0.053,0.0386,128.035,386250.0,2015-08-12,[6]
181,0.348,0.325,7.0,-12.696,0.0,0.0382,0.927,6.63e-05,0.15,0.625,59.618,168307.0,1965-06-01,[74]
182,0.86,0.748,7.0,-3.847,1.0,0.08800000000000001,0.284,0.0,0.0883,0.5329999999999999,113.975,184699.0,2018-11-22,"[2, 10, 8]"
183,0.16399999999999998,0.1,1.0,-23.488000000000003,1.0,0.0463,0.99,0.98,0.108,0.0372,80.683,149284.0,2017-05-28,[]
184,0.139,0.858,4.0,-6.4270000000000005,1.0,0.182,3.65e-05,0.0795,0.105,0.0382,148.67600000000004,768488.0,2013-02-22,[]
185,0.7929999999999999,0.5720000000000001,7.0,-8.786,1.0,0.322,0.198,0.0,0.113,0.8759999999999999,139.936,188212.0,2020-08-27,[]
186,0.056,0.925,3.0,-35.986,0.0,0.0689,0.994,0.414,0.9,1e-05,59.352,151742.0,2020-07-24,[]
187,0.524,0.51,6.0,-7.843,0.0,0.0273,0.695,7.26e-06,0.105,0.147,117.345,293593.0,2015-03-15,[]
188,0.485,0.447,0.0,-11.555,1.0,0.034,0.64,0.0,0.0633,0.727,131.523,161333.0,1970,[45]
189,0.57,0.389,10.0,-6.789,1.0,0.0282,0.902,0.0,0.211,0.524,108.782,169861.0,2017-05-08,[18]
190,0.525,0.772,11.0,-4.005,1.0,0.0274,0.0006889999999999999,0.0,0.161,0.24,98.983,221107.0,2011-06-14,[78]
191,0.8640000000000001,0.415,1.0,-10.945,0.0,0.626,0.183,0.0,0.101,0.444,152.136,116193.0,2020-07-20,[31]
192,0.529,0.8540000000000001,4.0,-5.5470000000000015,0.0,0.0788,0.000571,0.0,0.337,0.5539999999999999,129.92700000000002,227680.0,2016-01-29,[47]
193,0.241,0.222,11.0,-18.402,0.0,0.0371,0.941,0.828,0.107,0.184,54.793,219720.0,2020-11-16,"[82, 35, 49]"
194,0.5710000000000001,0.7170000000000001,6.0,-5.494,0.0,0.331,0.277,3.11e-06,0.335,0.574,87.069,166517.0,2019-03-30,"[1, 30]"
195,0.773,0.8290000000000001,7.0,-2.815,1.0,0.163,0.151,0.0,0.081,0.845,100.01,228000.0,2019-02-14,"[53, 54, 60]"
196,0.598,0.221,9.0,-10.484000000000002,1.0,0.0303,0.907,4.19e-05,0.0723,0.274,106.771,184004.0,2015-09-25,"[81, 82]"
197,0.711,0.804,7.0,-5.2570000000000014,1.0,0.0792,0.005370000000000001,0.00314,0.14800000000000002,0.672,77.479,96027.0,2018-11-15,[58]
198,0.526,0.531,3.0,-13.203,1.0,0.0328,0.8029999999999999,0.8240000000000001,0.884,0.512,71.991,65814.0,2009-12-01,[1]
199,0.6940000000000001,0.483,0.0,-7.157,1.0,0.0359,0.000196,0.557,0.134,0.132,96.029,220000.0,2017-02-10,[67]
200,0.7,0.794,10.0,-11.492,0.0,0.16899999999999998,0.0646,0.89,0.177,0.417,174.946,220920.0,2016-06-10,[47]
201,0.35,0.7290000000000001,7.0,-7.057,1.0,0.0421,0.00262,0.142,0.0785,0.343,131.91899999999998,327533.0,1994-05-10,[48]
202,0.7070000000000001,0.28300000000000003,3.0,-15.897,1.0,0.914,0.706,0.0,0.0952,0.3,133.196,160700.0,2012-11-13,[0]
203,0.6940000000000001,0.625,1.0,-6.599,1.0,0.0563,0.011,0.0,0.104,0.265,121.793,223320.0,2019-05-24,"[58, 76, 67, 57, 58, 58, 56]"
204,0.648,0.8440000000000001,5.0,-7.166,0.0,0.0843,0.217,0.0,0.6779999999999999,0.961,169.98,180846.0,2011-08-25,[50]
205,0.268,0.16699999999999998,9.0,-17.930999999999994,1.0,0.0414,0.866,0.239,0.0882,0.0836,149.079,433440.0,2020-01-24,"[66, 40, 13]"
206,0.94,0.873,11.0,-6.801,0.0,0.225,0.00735,0.0076700000000000015,0.0826,0.471,128.015,393755.0,2012-09-07,"[37, 0]"
207,0.382,0.687,11.0,-9.438,0.0,0.0319,0.318,0.00169,0.112,0.407,122.415,346495.0,2017-04-21,[1]
208,0.5589999999999999,0.941,7.0,-7.907,1.0,0.057,0.000278,0.897,0.498,0.412,94.566,170298.0,2016-12-01,[4]
209,0.826,0.664,5.0,-6.5139999999999985,0.0,0.252,0.00484,0.0,0.0572,0.482,89.054,196733.0,2019-11-29,"[74, 83]"
210,0.726,0.6,0.0,-10.993,0.0,0.0389,0.375,0.452,0.0963,0.473,124.995,241920.0,2019-02-22,[54]
211,0.64,0.6809999999999999,6.0,-5.362,1.0,0.0334,0.0438,0.0,0.166,0.6759999999999999,118.062,177973.0,2015-11-13,[91]
212,0.787,0.643,9.0,-8.817,1.0,0.0446,0.000235,0.185,0.0404,0.57,99.87,186120.0,2008-05-15,[52]
213,0.336,0.8240000000000001,9.0,-4.6530000000000005,1.0,0.253,0.0075200000000000015,0.0,0.322,0.7829999999999999,168.08,214680.0,2017-09-08,"[81, 53]"
214,0.595,0.32,7.0,-9.494,1.0,0.0272,0.333,7.06e-05,0.34,0.239,143.565,219960.0,1995-06-12,[77]
215,0.594,0.902,7.0,-8.148,1.0,0.0651,0.00034,0.868,0.12,0.0869,132.997,339248.0,2020-06-30,[4]
